Date,Se-Jong,Cheon-An,Gong-Ju
2020-11-25,367964,1113320,144165
2020-11-25,367967,1113329,144166
2020-11-25,367970,1113338,144167
2020-11-25,367972,1113347,144168
2020-11-25,367975,1113356,144169
2020-11-25,367977,1113365,144170
2020-11-25,367979,1113374,144171
2020-11-25,367982,1113383,144172
2020-11-25,367984,1113392,144173
2020-11-25,367986,1113401,144174
2020-11-25,367989,1113410,144175
2020-11-25,367991,1113419,144177
2020-11-25,367994,1113428,144178
2020-11-25,367997,1113437,144179
2020-11-25,368000,1113446,144180
2020-11-25,368002,1113455,144181
2020-11-25,368004,1113464,144182
2020-11-25,368007,1113473,144183
2020-11-25,368009,1113482,144184
2020-11-25,368012,1113491,144185
2020-11-25,368014,1113500,144187
2020-11-25,368017,1113509,144188
2020-11-25,368020,1113518,144189
2020-11-25,368022,1113527,144190
2020-11-25,368025,1113536,144191
2020-11-25,368027,1113545,144192
2020-11-25,368029,1113554,144193
2020-11-25,368032,1113563,144194
2020-11-25,368034,1113572,144195
2020-11-25,368036,1113581,144196
2020-11-25,368039,1113590,144197
2020-11-25,368041,1113599,144199
2020-11-25,368044,1113608,144200
2020-11-25,368047,1113617,144201
2020-11-25,368050,1113626,144202
2020-11-25,368052,1113635,144203
2020-11-25,368054,1113644,144204
2020-11-25,368057,1113653,144205
2020-11-25,368059,1113662,144206
2020-11-25,368062,1113671,144207
2020-11-25,368064,1113680,144209
2020-11-25,368067,1113689,144210
2020-11-25,368070,1113698,144211
2020-11-25,368072,1113707,144212
2020-11-25,368075,1113716,144213
2020-11-25,368077,1113725,144214
2020-11-25,368079,1113734,144215
2020-11-25,368082,1113743,144216
2020-11-25,368084,1113752,144217
2020-11-25,368086,1113761,144218
2020-11-25,368089,1113770,144219
2020-11-25,368091,1113779,144221
2020-11-25,368094,1113788,144222
2020-11-25,368097,1113797,144223
2020-11-25,368100,1113806,144224
2020-11-25,368102,1113815,144225
2020-11-25,368104,1113824,144226
2020-11-25,368107,1113833,144227
2020-11-25,368109,1113842,144228
2020-11-25,368112,1113851,144229
2020-11-25,368114,1113860,144231
2020-11-25,368117,1113869,144232
2020-11-25,368120,1113878,144233
2020-11-25,368122,1113887,144234
2020-11-25,368125,1113896,144235
2020-11-25,368127,1113905,144236
2020-11-25,368129,1113914,144237
2020-11-25,368132,1113923,144238
2020-11-25,368134,1113932,144239
2020-11-25,368136,1113941,144240
2020-11-25,368139,1113950,144241
2020-11-25,368141,1113959,144243
2020-11-25,368144,1113968,144244
2020-11-25,368147,1113977,144245
2020-11-25,368150,1113986,144246
2020-11-25,368152,1113995,144247
2020-11-25,368154,1114004,144248
2020-11-25,368157,1114013,144249
2020-11-25,368159,1114022,144250
2020-11-25,368162,1114031,144251
2020-11-25,368164,1114040,144253
2020-11-25,368167,1114049,144254
2020-11-25,368170,1114058,144255
2020-11-25,368172,1114067,144256
2020-11-25,368175,1114076,144257
2020-11-25,368177,1114085,144258
2020-11-25,368179,1114094,144259
2020-11-25,368182,1114103,144260
2020-11-25,368184,1114112,144261
2020-11-25,368187,1114121,144262
2020-11-25,368189,1114130,144264
2020-11-25,368192,1114139,144265
2020-11-25,368195,1114148,144266
2020-11-25,368197,1114157,144267
2020-11-25,368200,1114166,144268
2020-11-25,368202,1114175,144269
2020-11-25,368204,1114184,144270
2020-11-25,368207,1114193,144271
2020-11-25,368209,1114202,144272
2020-11-25,368212,1114211,144273
2020-11-25,368214,1114220,144275
2020-11-25,368217,1114229,144276
2020-11-25,368220,1114238,144277
2020-11-25,368222,1114247,144278
2020-11-25,368225,1114256,144279
2020-11-25,368227,1114265,144280
2020-11-25,368229,1114274,144281
2020-11-25,368232,1114283,144282
2020-11-25,368234,1114292,144283
2020-11-25,368236,1114301,144284
2020-11-25,368239,1114310,144285
2020-11-25,368241,1114319,144287
2020-11-25,368244,1114328,144288
2020-11-25,368247,1114337,144289
2020-11-25,368250,1114346,144290
2020-11-25,368252,1114355,144291
2020-11-25,368254,1114364,144292
2020-11-25,368257,1114373,144293
2020-11-25,368259,1114382,144294
2020-11-25,368261,1114391,144295
2020-11-25,368264,1114400,144296
2020-11-25,368266,1114409,144298
2020-11-25,368269,1114418,144299
2020-11-25,368272,1114427,144300
2020-11-25,368275,1114436,144301
2020-11-25,368277,1114445,144302
2020-11-25,368279,1114454,144303
2020-11-25,368282,1114463,144304
2020-11-25,368284,1114472,144305
2020-11-25,368286,1114481,144306
2020-11-25,368289,1114490,144307
2020-11-25,368291,1114499,144309
2020-11-25,368294,1114508,144310
2020-11-25,368297,1114517,144311
2020-11-25,368300,1114526,144312
2020-11-25,368302,1114535,144313
2020-11-25,368304,1114544,144314
2020-11-25,368307,1114553,144315
2020-11-25,368309,1114562,144316
2020-11-25,368311,1114571,144317
2020-11-25,368314,1114580,144318
2020-11-25,368316,1114589,144320
2020-11-25,368319,1114598,144321
2020-11-25,368322,1114607,144322
2020-11-25,368325,1114616,144323
2020-11-25,368327,1114625,144324
2020-11-25,368329,1114634,144325
2020-11-25,368332,1114643,144326
2020-11-25,368334,1114652,144327
2020-11-25,368336,1114661,144328
2020-11-25,368339,1114670,144329
2020-11-25,368341,1114679,144331
2020-11-25,368344,1114688,144332
2020-11-25,368347,1114697,144333
2020-11-25,368350,1114706,144334
2020-11-25,368352,1114715,144335
2020-11-25,368354,1114724,144336
2020-11-25,368357,1114733,144337
2020-11-25,368359,1114742,144338
2020-11-25,368361,1114751,144339
2020-11-25,368364,1114760,144340
2020-11-25,368366,1114769,144342
2020-11-25,368369,1114778,144343
2020-11-25,368372,1114787,144344
2020-11-25,368375,1114796,144345
2020-11-25,368377,1114805,144346
2020-11-25,368379,1114814,144347
2020-11-25,368382,1114823,144348
2020-11-25,368384,1114832,144349
2020-11-25,368386,1114841,144350
2020-11-25,368389,1114850,144351
2020-11-25,368391,1114859,144353
2020-11-25,368394,1114868,144354
2020-11-25,368397,1114877,144355
2020-11-25,368400,1114886,144356
2020-11-25,368402,1114895,144357
2020-11-25,368404,1114904,144358
2020-11-25,368407,1114913,144359
2020-11-25,368409,1114922,144360
2020-11-25,368412,1114931,144361
2020-11-25,368414,1114940,144363
2020-11-25,368417,1114949,144364
2020-11-25,368420,1114958,144365
2020-11-25,368422,1114967,144366
2020-11-25,368425,1114976,144367
2020-11-25,368427,1114985,144368
2020-11-25,368429,1114994,144369
2020-11-25,368432,1115003,144370
2020-11-25,368434,1115012,144371
2020-11-25,368436,1115021,144372
2020-11-25,368439,1115030,144373
2020-11-25,368441,1115039,144375
2020-11-25,368444,1115048,144376
2020-11-25,368447,1115057,144377
2020-11-25,368450,1115066,144378
2020-11-25,368452,1115075,144379
2020-11-25,368454,1115084,144380
2020-11-25,368457,1115093,144381
2020-11-25,368459,1115102,144382
2020-11-25,368462,1115111,144383
2020-11-25,368464,1115120,144385
2020-11-25,368467,1115129,144386
2020-11-25,368470,1115138,144387
2020-11-25,368472,1115147,144388
2020-11-25,368475,1115156,144389
2020-11-25,368477,1115165,144390
2020-11-25,368479,1115174,144391
2020-11-25,368482,1115183,144392
2020-11-25,368484,1115192,144393
2020-11-25,368486,1115201,144394
2020-11-25,368489,1115210,144395
2020-11-25,368491,1115219,144397
2020-11-25,368494,1115228,144398
2020-11-25,368497,1115237,144399
2020-11-25,368500,1115246,144400
2020-11-25,368502,1115255,144401
2020-11-25,368504,1115264,144402
2020-11-25,368507,1115273,144403
2020-11-25,368509,1115282,144404
2020-11-25,368512,1115291,144405
2020-11-25,368514,1115300,144407
2020-11-25,368517,1115309,144408
2020-11-25,368520,1115318,144409
2020-11-25,368522,1115327,144410
2020-11-25,368525,1115336,144411
2020-11-25,368527,1115345,144412
2020-11-25,368529,1115354,144413
2020-11-25,368532,1115363,144414
2020-11-25,368534,1115372,144415
2020-11-25,368536,1115381,144416
2020-11-25,368539,1115390,144417
2020-11-25,368541,1115399,144419
2020-11-25,368544,1115408,144420
2020-11-25,368547,1115417,144421
2020-11-25,368550,1115426,144422
2020-11-25,368552,1115435,144423
2020-11-25,368554,1115444,144424
2020-11-25,368557,1115453,144425
2020-11-25,368559,1115462,144426
2020-11-25,368562,1115471,144427
2020-11-25,368564,1115480,144429
2020-11-25,368567,1115489,144430
2020-11-25,368570,1115498,144431
2020-11-25,368572,1115507,144432
2020-11-25,368575,1115516,144433
2020-11-25,368577,1115525,144434
2020-11-25,368579,1115534,144435
2020-11-25,368582,1115543,144436
2020-11-25,368584,1115552,144437
2020-11-25,368586,1115561,144438
2020-11-25,368589,1115570,144439
2020-11-25,368591,1115579,144441
2020-11-25,368594,1115588,144442
2020-11-25,368597,1115597,144443
2020-11-25,368600,1115606,144444
2020-11-25,368602,1115615,144445
2020-11-25,368604,1115624,144446
2020-11-25,368607,1115633,144447
2020-11-25,368609,1115642,144448
2020-11-25,368612,1115651,144449
2020-11-25,368614,1115660,144451
2020-11-25,368617,1115669,144452
2020-11-25,368620,1115678,144453
2020-11-25,368622,1115687,144454
2020-11-25,368625,1115696,144455
2020-11-25,368627,1115705,144456
2020-11-25,368629,1115714,144457
2020-11-25,368632,1115723,144458
2020-11-25,368634,1115732,144459
2020-11-25,368636,1115741,144460
2020-11-25,368639,1115750,144461
2020-11-25,368641,1115759,144463
2020-11-25,368644,1115768,144464
2020-11-25,368647,1115777,144465
2020-11-25,368650,1115786,144466
2020-11-25,368652,1115795,144467
2020-11-25,368654,1115804,144468
2020-11-25,368657,1115813,144469
2020-11-25,368659,1115822,144470
2020-11-25,368661,1115831,144471
2020-11-25,368664,1115840,144472
2020-11-25,368666,1115849,144474
2020-11-25,368669,1115858,144475
2020-11-25,368672,1115867,144476
2020-11-25,368675,1115876,144477
2020-11-25,368677,1115885,144478
2020-11-25,368679,1115894,144479
2020-11-25,368682,1115903,144480
2020-11-25,368684,1115912,144481
2020-11-25,368686,1115921,144482
2020-11-25,368689,1115930,144483
2020-11-25,368691,1115939,144485
2020-11-25,368694,1115948,144486
2020-11-25,368697,1115957,144487
2020-11-25,368700,1115966,144488
2020-11-25,368702,1115975,144489
2020-11-25,368704,1115984,144490
2020-11-25,368707,1115993,144491
2020-11-25,368709,1116002,144492
2020-11-25,368711,1116011,144493
2020-11-25,368714,1116020,144494
2020-11-25,368716,1116029,144496
2020-11-25,368719,1116038,144497
2020-11-25,368722,1116047,144498
2020-11-25,368725,1116056,144499
2020-11-25,368727,1116065,144500
2020-11-25,368729,1116074,144501
2020-11-25,368732,1116083,144502
2020-11-25,368734,1116092,144503
2020-11-25,368736,1116101,144504
2020-11-25,368739,1116110,144505
2020-11-25,368741,1116119,144507
2020-11-25,368744,1116128,144508
2020-11-25,368747,1116137,144509
2020-11-25,368750,1116146,144510
2020-11-25,368752,1116155,144511
2020-11-25,368754,1116164,144512
2020-11-25,368757,1116173,144513
2020-11-25,368759,1116182,144514
2020-11-25,368762,1116191,144515
2020-11-25,368764,1116200,144517
2020-11-25,368767,1116209,144518
2020-11-25,368770,1116218,144519
2020-11-25,368772,1116227,144520
2020-11-25,368775,1116236,144521
2020-11-25,368777,1116245,144522
2020-11-25,368779,1116254,144523
2020-11-25,368782,1116263,144524
2020-11-25,368784,1116272,144525
2020-11-25,368786,1116281,144526
2020-11-25,368789,1116290,144527
2020-11-25,368791,1116299,144529
2020-11-25,368794,1116308,144530
2020-11-25,368797,1116317,144531
2020-11-25,368800,1116326,144532
2020-11-25,368802,1116335,144533
2020-11-25,368804,1116344,144534
2020-11-25,368807,1116353,144535
2020-11-25,368809,1116362,144536
2020-11-25,368811,1116371,144537
2020-11-25,368814,1116380,144538
2020-11-25,368816,1116389,144540
2020-11-25,368819,1116398,144541
2020-11-25,368822,1116407,144542
2020-11-25,368825,1116416,144543
2020-11-25,368827,1116425,144544
2020-11-25,368829,1116434,144545
2020-11-25,368832,1116443,144546
2020-11-25,368834,1116452,144547
2020-11-25,368836,1116461,144548
2020-11-25,368839,1116470,144549
2020-11-25,368841,1116479,144551
2020-11-25,368844,1116488,144552
2020-11-25,368847,1116497,144553
2020-11-25,368850,1116506,144554
2020-11-25,368852,1116515,144555
2020-11-25,368854,1116524,144556
2020-11-25,368857,1116533,144557
2020-11-25,368859,1116542,144558
2020-11-25,368862,1116551,144559
2020-11-25,368864,1116560,144561
2020-11-25,368867,1116569,144562
2020-11-25,368870,1116578,144563
2020-11-25,368872,1116587,144564
2020-11-25,368875,1116596,144565
2020-11-25,368877,1116605,144566
2020-11-25,368879,1116614,144567
2020-11-25,368882,1116623,144568
2020-11-25,368884,1116632,144569
2020-11-25,368886,1116641,144570
2020-11-25,368889,1116650,144571
2020-11-25,368891,1116659,144573
2020-11-25,368894,1116668,144574
2020-11-25,368897,1116677,144575
2020-11-25,368900,1116686,144576
2020-11-25,368902,1116695,144577
2020-11-25,368904,1116704,144578
2020-11-25,368907,1116713,144579
2020-11-25,368909,1116722,144580
2020-11-25,368912,1116731,144581
2020-11-25,368914,1116740,144583
2020-11-25,368917,1116749,144584
2020-11-25,368920,1116758,144585
2020-11-25,368922,1116767,144586
2020-11-25,368925,1116776,144587
2020-11-25,368927,1116785,144588
2020-11-25,368929,1116794,144589
2020-11-25,368932,1116803,144590
2020-11-25,368934,1116812,144591
2020-11-25,368937,1116821,144592
2020-11-25,368939,1116830,144594
2020-11-25,368942,1116839,144595
2020-11-25,368945,1116848,144596
2020-11-25,368947,1116857,144597
2020-11-25,368950,1116866,144598
2020-11-25,368952,1116875,144599
2020-11-25,368954,1116884,144600
2020-11-25,368957,1116893,144601
2020-11-25,368959,1116902,144602
2020-11-25,368962,1116911,144603
2020-11-25,368964,1116920,144605
2020-11-25,368967,1116929,144606
2020-11-25,368970,1116938,144607
2020-11-25,368972,1116947,144608
2020-11-25,368975,1116956,144609
2020-11-25,368977,1116965,144610
2020-11-25,368979,1116974,144611
2020-11-25,368982,1116983,144612
2020-11-25,368984,1116992,144613
2020-11-25,368986,1117001,144614
2020-11-25,368989,1117010,144615
2020-11-25,368991,1117019,144617
2020-11-25,368994,1117028,144618
2020-11-25,368997,1117037,144619
2020-11-25,369000,1117046,144620
2020-11-25,369002,1117055,144621
2020-11-25,369004,1117064,144622
2020-11-25,369007,1117073,144623
2020-11-25,369009,1117082,144624
2020-11-25,369012,1117091,144625
2020-11-25,369014,1117100,144627
2020-11-25,369017,1117109,144628
2020-11-25,369020,1117118,144629
2020-11-25,369022,1117127,144630
2020-11-25,369025,1117136,144631
2020-11-25,369027,1117145,144632
2020-11-25,369029,1117154,144633
2020-11-25,369032,1117163,144634
2020-11-25,369034,1117172,144635
2020-11-25,369036,1117181,144636
2020-11-25,369039,1117190,144637
2020-11-25,369041,1117199,144639
2020-11-25,369044,1117208,144640
2020-11-25,369047,1117217,144641
2020-11-25,369050,1117226,144642
2020-11-25,369052,1117235,144643
2020-11-25,369054,1117244,144644
2020-11-25,369057,1117253,144645
2020-11-25,369059,1117262,144646
2020-11-25,369061,1117271,144647
2020-11-25,369064,1117280,144648
2020-11-25,369066,1117289,144650
2020-11-25,369069,1117298,144651
2020-11-25,369072,1117307,144652
2020-11-25,369075,1117316,144653
2020-11-25,369077,1117325,144654
2020-11-25,369079,1117334,144655
2020-11-25,369082,1117343,144656
2020-11-25,369084,1117352,144657
2020-11-25,369086,1117361,144658
2020-11-25,369089,1117370,144659
2020-11-25,369091,1117379,144661
2020-11-25,369094,1117388,144662
2020-11-25,369097,1117397,144663
2020-11-25,369100,1117406,144664
2020-11-25,369102,1117415,144665
2020-11-25,369104,1117424,144666
2020-11-25,369107,1117433,144667
2020-11-25,369109,1117442,144668
2020-11-25,369111,1117451,144669
2020-11-25,369114,1117460,144670
2020-11-25,369116,1117469,144672
2020-11-25,369119,1117478,144673
2020-11-25,369122,1117487,144674
2020-11-25,369125,1117496,144675
2020-11-25,369127,1117505,144676
2020-11-25,369129,1117514,144677
2020-11-25,369132,1117523,144678
2020-11-25,369134,1117532,144679
2020-11-25,369136,1117541,144680
2020-11-25,369139,1117550,144681
2020-11-25,369141,1117559,144683
2020-11-25,369144,1117568,144684
2020-11-25,369147,1117577,144685
2020-11-25,369150,1117586,144686
2020-11-25,369152,1117595,144687
2020-11-25,369154,1117604,144688
2020-11-25,369157,1117613,144689
2020-11-25,369159,1117622,144690
2020-11-25,369162,1117631,144691
2020-11-25,369164,1117640,144693
2020-11-25,369167,1117649,144694
2020-11-25,369170,1117658,144695
2020-11-25,369172,1117667,144696
2020-11-25,369175,1117676,144697
2020-11-25,369177,1117685,144698
2020-11-25,369179,1117694,144699
2020-11-25,369182,1117703,144700
2020-11-25,369184,1117712,144701
2020-11-25,369186,1117721,144702
2020-11-25,369189,1117730,144703
2020-11-25,369191,1117739,144705
2020-11-25,369194,1117748,144706
2020-11-25,369197,1117757,144707
2020-11-25,369200,1117766,144708
2020-11-25,369202,1117775,144709
2020-11-25,369204,1117784,144710
2020-11-25,369207,1117793,144711
2020-11-25,369209,1117802,144712
2020-11-25,369212,1117811,144713
2020-11-25,369214,1117820,144715
2020-11-25,369217,1117829,144716
2020-11-25,369220,1117838,144717
2020-11-25,369222,1117847,144718
2020-11-25,369225,1117856,144719
2020-11-25,369227,1117865,144720
2020-11-25,369229,1117874,144721
2020-11-25,369232,1117883,144722
2020-11-25,369234,1117892,144723
2020-11-25,369236,1117901,144724
2020-11-25,369239,1117910,144725
2020-11-25,369241,1117919,144727
2020-11-25,369244,1117928,144728
2020-11-25,369247,1117937,144729
2020-11-25,369250,1117946,144730
2020-11-25,369252,1117955,144731
2020-11-25,369254,1117964,144732
2020-11-25,369257,1117973,144733
2020-11-25,369259,1117982,144734
2020-11-25,369262,1117991,144735
2020-11-25,369264,1118000,144737
2020-11-25,369267,1118009,144738
2020-11-25,369270,1118018,144739
2020-11-25,369272,1118027,144740
2020-11-25,369275,1118036,144741
2020-11-25,369277,1118045,144742
2020-11-25,369279,1118054,144743
2020-11-25,369282,1118063,144744
2020-11-25,369284,1118072,144745
2020-11-25,369286,1118081,144746
2020-11-25,369289,1118090,144747
2020-11-25,369291,1118099,144749
2020-11-25,369294,1118108,144750
2020-11-25,369297,1118117,144751
2020-11-25,369300,1118126,144752
2020-11-25,369302,1118135,144753
2020-11-25,369304,1118144,144754
2020-11-25,369307,1118153,144755
2020-11-25,369309,1118162,144756
2020-11-25,369312,1118171,144757
2020-11-25,369314,1118180,144759
2020-11-25,369317,1118189,144760
2020-11-25,369320,1118198,144761
2020-11-25,369322,1118207,144762
2020-11-25,369325,1118216,144763
2020-11-25,369327,1118225,144764
2020-11-25,369329,1118234,144765
2020-11-25,369332,1118243,144766
2020-11-25,369334,1118252,144767
2020-11-25,369336,1118261,144768
2020-11-25,369339,1118270,144769
2020-11-25,369341,1118279,144771
2020-11-25,369344,1118288,144772
2020-11-25,369347,1118297,144773
2020-11-25,369350,1118306,144774
2020-11-25,369352,1118315,144775
2020-11-25,369354,1118324,144776
2020-11-25,369357,1118333,144777
2020-11-25,369359,1118342,144778
2020-11-25,369362,1118351,144779
2020-11-25,369364,1118360,144781
2020-11-25,369367,1118369,144782
2020-11-25,369370,1118378,144783
2020-11-25,369372,1118387,144784
2020-11-25,369375,1118396,144785
2020-11-25,369377,1118405,144786
2020-11-25,369379,1118414,144787
2020-11-25,369382,1118423,144788
2020-11-25,369384,1118432,144789
2020-11-25,369387,1118441,144790
2020-11-25,369389,1118450,144792
2020-11-25,369392,1118459,144793
2020-11-25,369395,1118468,144794
2020-11-25,369397,1118477,144795
2020-11-25,369400,1118486,144796
2020-11-25,369402,1118495,144797
2020-11-25,369404,1118504,144798
2020-11-25,369407,1118513,144799
2020-11-25,369409,1118522,144800
2020-11-25,369412,1118531,144801
2020-11-25,369414,1118540,144803
2020-11-25,369417,1118549,144804
2020-11-25,369420,1118558,144805
2020-11-25,369422,1118567,144806
2020-11-25,369425,1118576,144807
2020-11-25,369427,1118585,144808
2020-11-25,369429,1118594,144809
2020-11-25,369432,1118603,144810
2020-11-25,369434,1118612,144811
2020-11-25,369436,1118621,144812
2020-11-25,369439,1118630,144813
2020-11-25,369441,1118639,144815
2020-11-25,369444,1118648,144816
2020-11-25,369447,1118657,144817
2020-11-25,369450,1118666,144818
2020-11-25,369452,1118675,144819
2020-11-25,369454,1118684,144820
2020-11-25,369457,1118693,144821
2020-11-25,369459,1118702,144822
2020-11-25,369461,1118711,144823
2020-11-25,369464,1118720,144824
2020-11-25,369466,1118729,144826
2020-11-25,369469,1118738,144827
2020-11-25,369472,1118747,144828
2020-11-25,369475,1118756,144829
2020-11-25,369477,1118765,144830
2020-11-25,369479,1118774,144831
2020-11-25,369482,1118783,144832
2020-11-25,369484,1118792,144833
2020-11-25,369486,1118801,144834
2020-11-25,369489,1118810,144835
2020-11-25,369491,1118819,144837
2020-11-25,369494,1118828,144838
2020-11-25,369497,1118837,144839
2020-11-25,369500,1118846,144840
2020-11-25,369502,1118855,144841
2020-11-25,369504,1118864,144842
2020-11-25,369507,1118873,144843
2020-11-25,369509,1118882,144844
2020-11-25,369511,1118891,144845
2020-11-25,369514,1118900,144846
2020-11-25,369516,1118909,144848
2020-11-25,369519,1118918,144849
2020-11-25,369522,1118927,144850
2020-11-25,369525,1118936,144851
2020-11-25,369527,1118945,144852
2020-11-25,369529,1118954,144853
2020-11-25,369532,1118963,144854
2020-11-25,369534,1118972,144855
2020-11-25,369536,1118981,144856
2020-11-25,369539,1118990,144857
2020-11-25,369541,1118999,144859
2020-11-25,369544,1119008,144860
2020-11-25,369547,1119017,144861
2020-11-25,369550,1119026,144862
2020-11-25,369552,1119035,144863
2020-11-25,369554,1119044,144864
2020-11-25,369557,1119053,144865
2020-11-25,369559,1119062,144866
2020-11-25,369562,1119071,144867
2020-11-25,369564,1119080,144869
2020-11-25,369567,1119089,144870
2020-11-25,369570,1119098,144871
2020-11-25,369572,1119107,144872
2020-11-25,369575,1119116,144873
2020-11-25,369577,1119125,144874
2020-11-25,369579,1119134,144875
2020-11-25,369582,1119143,144876
2020-11-25,369584,1119152,144877
2020-11-25,369586,1119161,144878
2020-11-25,369589,1119170,144879
2020-11-25,369591,1119179,144881
2020-11-25,369594,1119188,144882
2020-11-25,369597,1119197,144883
2020-11-25,369600,1119206,144884
2020-11-25,369602,1119215,144885
2020-11-25,369604,1119224,144886
2020-11-25,369607,1119233,144887
2020-11-25,369609,1119242,144888
2020-11-25,369612,1119251,144889
2020-11-25,369614,1119260,144891
2020-11-25,369617,1119269,144892
2020-11-25,369620,1119278,144893
2020-11-25,369622,1119287,144894
2020-11-25,369625,1119296,144895
2020-11-25,369627,1119305,144896
2020-11-25,369629,1119314,144897
2020-11-25,369632,1119323,144898
2020-11-25,369634,1119332,144899
2020-11-25,369636,1119341,144900
2020-11-25,369639,1119350,144901
2020-11-25,369641,1119359,144903
2020-11-25,369644,1119368,144904
2020-11-25,369647,1119377,144905
2020-11-25,369650,1119386,144906
2020-11-25,369652,1119395,144907
2020-11-25,369654,1119404,144908
2020-11-25,369657,1119413,144909
2020-11-25,369659,1119422,144910
2020-11-25,369662,1119431,144911
2020-11-25,369664,1119440,144913
2020-11-25,369667,1119449,144914
2020-11-25,369670,1119458,144915
2020-11-25,369672,1119467,144916
2020-11-25,369675,1119476,144917
2020-11-25,369677,1119485,144918
2020-11-25,369679,1119494,144919
2020-11-25,369682,1119503,144920
2020-11-25,369684,1119512,144921
2020-11-25,369686,1119521,144922
2020-11-25,369689,1119530,144923
2020-11-25,369691,1119539,144925
2020-11-25,369694,1119548,144926
2020-11-25,369697,1119557,144927
2020-11-25,369700,1119566,144928
2020-11-25,369702,1119575,144929
2020-11-25,369704,1119584,144930
2020-11-25,369707,1119593,144931
2020-11-25,369709,1119602,144932
2020-11-25,369712,1119611,144933
2020-11-25,369714,1119620,144935
2020-11-25,369717,1119629,144936
2020-11-25,369720,1119638,144937
2020-11-25,369722,1119647,144938
2020-11-25,369725,1119656,144939
2020-11-25,369727,1119665,144940
2020-11-25,369729,1119674,144941
2020-11-25,369732,1119683,144942
2020-11-25,369734,1119692,144943
2020-11-25,369737,1119701,144944
2020-11-25,369739,1119710,144946
2020-11-25,369742,1119719,144947
2020-11-25,369745,1119728,144948
2020-11-25,369747,1119737,144949
2020-11-25,369750,1119746,144950
2020-11-25,369752,1119755,144951
2020-11-25,369754,1119764,144952
2020-11-25,369757,1119773,144953
2020-11-25,369759,1119782,144954
2020-11-25,369762,1119791,144955
2020-11-25,369764,1119800,144957
2020-11-25,369767,1119809,144958
2020-11-25,369770,1119818,144959
2020-11-25,369772,1119827,144960
2020-11-25,369775,1119836,144961
2020-11-25,369777,1119845,144962
2020-11-25,369779,1119854,144963
2020-11-25,369782,1119863,144964
2020-11-25,369784,1119872,144965
2020-11-25,369786,1119881,144966
2020-11-25,369789,1119890,144967
2020-11-25,369791,1119899,144969
2020-11-25,369794,1119908,144970
2020-11-25,369797,1119917,144971
2020-11-25,369800,1119926,144972
2020-11-25,369802,1119935,144973
2020-11-25,369804,1119944,144974
2020-11-25,369807,1119953,144975
2020-11-25,369809,1119962,144976
2020-11-25,369812,1119971,144977
2020-11-25,369814,1119980,144979
2020-11-25,369817,1119989,144980
2020-11-25,369820,1119998,144981
2020-11-25,369822,1120007,144982
2020-11-25,369825,1120016,144983
2020-11-25,369827,1120025,144984
2020-11-25,369829,1120034,144985
2020-11-25,369832,1120043,144986
2020-11-25,369834,1120052,144987
2020-11-25,369836,1120061,144988
2020-11-25,369839,1120070,144989
2020-11-25,369841,1120079,144991
2020-11-25,369844,1120088,144992
2020-11-25,369847,1120097,144993
2020-11-25,369850,1120106,144994
2020-11-25,369852,1120115,144995
2020-11-25,369854,1120124,144996
2020-11-25,369857,1120133,144997
2020-11-25,369859,1120142,144998
2020-11-25,369861,1120151,144999
2020-11-25,369864,1120160,145000
2020-11-25,369866,1120169,145002
2020-11-25,369869,1120178,145003
2020-11-25,369872,1120187,145004
2020-11-25,369875,1120196,145005
2020-11-25,369877,1120205,145006
2020-11-25,369879,1120214,145007
2020-11-25,369882,1120223,145008
2020-11-25,369884,1120232,145009
2020-11-25,369886,1120241,145010
2020-11-25,369889,1120250,145011
2020-11-25,369891,1120259,145013
2020-11-25,369894,1120268,145014
2020-11-25,369897,1120277,145015
2020-11-25,369900,1120286,145016
2020-11-25,369902,1120295,145017
2020-11-25,369904,1120304,145018
2020-11-25,369907,1120313,145019
2020-11-25,369909,1120322,145020
2020-11-25,369911,1120331,145021
2020-11-25,369914,1120340,145022
2020-11-25,369916,1120349,145024
2020-11-25,369919,1120358,145025
2020-11-25,369922,1120367,145026
2020-11-25,369925,1120376,145027
2020-11-25,369927,1120385,145028
2020-11-25,369929,1120394,145029
2020-11-25,369932,1120403,145030
2020-11-25,369934,1120412,145031
2020-11-25,369936,1120421,145032
2020-11-25,369939,1120430,145033
2020-11-25,369941,1120439,145035
2020-11-25,369944,1120448,145036
2020-11-25,369947,1120457,145037
2020-11-25,369950,1120466,145038
2020-11-25,369952,1120475,145039
2020-11-25,369954,1120484,145040
2020-11-25,369957,1120493,145041
2020-11-25,369959,1120502,145042
2020-11-25,369962,1120511,145043
2020-11-25,369964,1120520,145045
2020-11-25,369967,1120529,145046
2020-11-25,369970,1120538,145047
2020-11-25,369972,1120547,145048
2020-11-25,369975,1120556,145049
2020-11-25,369977,1120565,145050
2020-11-25,369979,1120574,145051
2020-11-25,369982,1120583,145052
2020-11-25,369984,1120592,145053
2020-11-25,369986,1120601,145054
2020-11-25,369989,1120610,145055
2020-11-25,369991,1120619,145057
2020-11-25,369994,1120628,145058
2020-11-25,369997,1120637,145059
2020-11-25,370000,1120646,145060
2020-11-25,370002,1120655,145061
2020-11-25,370004,1120664,145062
2020-11-25,370007,1120673,145063
2020-11-25,370009,1120682,145064
2020-11-25,370012,1120691,145065
2020-11-25,370014,1120700,145067
2020-11-25,370017,1120709,145068
